Andrew,Andreas,Latin
Andrew,Andreas,Spanish
Andrew,André
James,Iacobus,Latin
James,Diego,Latin
Italian,Giacomo,Italian
Jesus,Iesus,Latin
Jesus,Jesus,Spanish
Jesus,Gesù,Italian
Jesus,Jesu,German
Jesus,Jésus,French
Stephen
Circumcision of the Lord
Annunciation
Epiphany
All Saints
